ZachsReport,,,,,
,,,,,
Date/Time Generated,11/15/2017 13:32,,,,
Report Time Zone,America/New_York,,,,
Account ID,9497,,,,
Date Range,9/3/17 - 10/31/17,,,,
Campaign,Equals:TJN_STP_029_STP 2H DIG_FY18 (20280430),,,,
MRC Accredited Metrics,"Impressions(Desktop Display and Rich Media, Desktop Video, Mobile Video)",,,,
,,,,,
Report Fields,,,,,
Site (DCM),Package/Roadblock,Placement,Date,Impressions,Clicks
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,9/26/2017,32676,51
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,9/27/2017,16161,40
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,9/28/2017,16322,50
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,9/29/2017,16365,61
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,9/30/2017,16343,36
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/1/2017,8,0
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/5/2017,4526,10
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/8/2017,1073,1
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/9/2017,1107,4
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/10/2017,947,4
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/11/2017,1231,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/12/2017,1097,5
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/13/2017,1586,4
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/14/2017,1122,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/15/2017,1142,3
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/16/2017,1086,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/17/2017,1091,5
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/18/2017,1113,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/19/2017,1066,4
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/20/2017,1091,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/21/2017,1090,3
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/22/2017,1091,3
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/23/2017,1106,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/24/2017,1090,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/25/2017,1092,1
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/26/2017,1077,1
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/27/2017,1084,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/28/2017,1106,4
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/29/2017,1065,10
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/30/2017,1098,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VMY_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/31/2017,1083,1
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,9/26/2017,1538,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,9/27/2017,1423,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,9/28/2017,1501,8
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,9/29/2017,1500,8
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,9/30/2017,1524,8
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/5/2017,7000,15
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/8/2017,1835,2
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/9/2017,1815,5
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/10/2017,1529,6
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/11/2017,1927,8
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/12/2017,1714,7
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/13/2017,2523,5
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/14/2017,1736,3
xAd,PJXBJZ_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER_Run of Network_Behavioral_F25-54_Click and View_NV_NA,PK0VNR_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_ADDED VALUE DMA TARGETING STANDALONE 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,10/15/2017,1845,1
